,Player,Year,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Duration,Major Injury,Minor Injury Count,Previous Major Injury Count
12565,Derrick Brown,2010,1,9,23,TOT,98,2,11.7765306122449,0.12737197816480372,0.22926956069664672,0.565,0.008491465210986916,0.01698293042197383,0.5,0.11888051295381681,0.21228663027467287,0.57,0.584,0.059440256476908405,0.10189758253184297,0.533,0.06793172168789532,0.10189758253184297,0.1698293042197383,0.059440256476908405,0.03396586084394766,0.01698293042197383,0.059440256476908405,0.10189758253184297,0.32267567801750274,2.0,1,18.0,0.0
12586,Kwame Brown,2010,1,0,28,CHA,66,50,26.0,0.11153846153846153,0.21923076923076923,0.517,0.0,0.0,0.0,0.11153846153846153,0.21923076923076923,0.517,0.517,0.08076923076923077,0.1346153846153846,0.589,0.08461538461538462,0.1769230769230769,0.26153846153846155,0.02692307692307692,0.015384615384615385,0.023076923076923075,0.038461538461538464,0.1,0.3038461538461539,19.0,0,3.0,0.0
12589,Shannon Brown,2010,1,13,25,LAL,82,0,19.1,0.17277486910994763,0.4083769633507853,0.425,0.04712041884816753,0.13612565445026178,0.349,0.1256544502617801,0.27748691099476436,0.462,0.482,0.05759162303664921,0.06282722513089005,0.911,0.020942408376963352,0.07853403141361257,0.09947643979057591,0.06282722513089005,0.041884816753926704,0.010471204188481676,0.04712041884816753,0.07853403141361257,0.4554973821989528,0.0,0,0.0,0.0
12590,Kobe Bryant,2010,1,13,32,LAL,82,82,33.9,0.26548672566371684,0.5899705014749262,0.451,0.04129793510324484,0.12684365781710916,0.323,0.22418879056047197,0.46017699115044247,0.487,0.487,0.17404129793510326,0.20943952802359883,0.828,0.029498525073746312,0.12094395280235988,0.15044247787610618,0.13864306784660768,0.035398230088495575,0.0029498525073746317,0.08849557522123894,0.06194690265486726,0.7463126843657818,0.0,0,0.0,0.0
12591,Chase Budinger,2010,1,9,22,HOU,78,22,22.3,0.16143497757847533,0.37668161434977576,0.425,0.04932735426008969,0.1569506726457399,0.325,0.10762331838565022,0.21973094170403587,0.497,0.493,0.06726457399103139,0.08071748878923767,0.855,0.03139013452914798,0.13004484304932734,0.16143497757847533,0.07174887892376682,0.02242152466367713,0.008968609865470852,0.04035874439461883,0.06726457399103139,0.43946188340807174,4.0,0,1.0,0.0
12592,Caron Butler,2010,1,9,30,DAL,29,29,29.9,0.1973244147157191,0.4347826086956522,0.45,0.033444816053511704,0.07357859531772576,0.431,0.1638795986622074,0.36120401337792646,0.454,0.487,0.07692307692307693,0.10033444816053512,0.773,0.026755852842809368,0.11036789297658862,0.13712374581939799,0.053511705685618735,0.033444816053511704,0.010033444816053512,0.0568561872909699,0.06688963210702341,0.5016722408026756,7.0,1,1.0,0.0
12594,Rasual Butler,2010,1,13,31,TOT,94,4,16.369148936170212,0.10385390264509001,0.30545265483850004,0.333,0.06109053096770001,0.17716253980633,0.338,0.04276337167739,0.12829011503217003,0.327,0.43,0.024436212387080006,0.03665431858062,0.667,0.012218106193540003,0.08552674335478,0.09774484954832002,0.03665431858062,0.012218106193540003,0.01832715929031,0.030545265483850004,0.04887242477416001,0.28712549554819006,100.0,1,0.0,0.0
12597,Andrew Bynum,2010,1,0,23,LAL,54,47,27.8,0.15827338129496404,0.27338129496402874,0.574,0.0,0.0,0.0,0.15827338129496404,0.27338129496402874,0.574,0.574,0.09352517985611511,0.14028776978417265,0.66,0.11151079136690648,0.2266187050359712,0.3381294964028777,0.05035971223021582,0.014388489208633094,0.07194244604316546,0.05035971223021582,0.09352517985611511,0.4064748201438849,100.0,1,0.0,0.0
12598,Will Bynum,2010,1,6,28,DET,61,5,18.4,0.16304347826086957,0.36413043478260876,0.448,0.016304347826086956,0.04347826086956522,0.32,0.14673913043478262,0.31521739130434784,0.466,0.468,0.0923913043478261,0.10869565217391305,0.836,0.010869565217391306,0.05434782608695653,0.06521739130434782,0.1739130434782609,0.04891304347826087,0.005434782608695653,0.07608695652173914,0.10326086956521739,0.4293478260869566,0.0,0,0.0,0.0
12599,José Calderón,2010,1,6,29,TOR,68,55,30.9,0.1262135922330097,0.28478964401294504,0.44,0.025889967637540454,0.0744336569579288,0.365,0.0970873786407767,0.21035598705501618,0.466,0.487,0.04207119741100324,0.04854368932038835,0.854,0.012944983818770227,0.08090614886731393,0.0970873786407767,0.28802588996763756,0.03883495145631068,0.003236245954692557,0.07119741100323626,0.0679611650485437,0.3171521035598706,0.0,0,0.0,0.0
12600,Marcus Camby,2010,1,0,36,POR,59,51,26.1,0.07662835249042145,0.19157088122605362,0.398,0.0,0.0,0.0,0.07662835249042145,0.19157088122605362,0.399,0.398,0.026819923371647507,0.045977011494252866,0.614,0.11877394636015326,0.27586206896551724,0.3946360153256705,0.08045977011494253,0.026819923371647507,0.06130268199233716,0.0421455938697318,0.09195402298850573,0.18007662835249041,0.0,0,0.0,0.0
12601,Derrick Caracter,2010,1,0,22,LAL,41,0,5.2,0.15384615384615385,0.3076923076923077,0.485,0.0,0.0,0.0,0.15384615384615385,0.3076923076923077,0.485,0.485,0.07692307692307693,0.11538461538461538,0.739,0.09615384615384615,0.11538461538461538,0.1923076923076923,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.09615384615384615,0.21153846153846154,0.3846153846153846,2.0,0,3.0,0.0
12604,Brian Cardinal,2010,1,9,33,DAL,56,4,11.0,0.07272727272727274,0.16363636363636364,0.43,0.07272727272727274,0.14545454545454548,0.483,0.0,0.018181818181818184,0.077,0.64,0.02727272727272727,0.02727272727272727,0.944,0.018181818181818184,0.08181818181818182,0.1,0.06363636363636363,0.03636363636363637,0.009090909090909092,0.02727272727272727,0.13636363636363635,0.23636363636363636,0.0,0,0.0,0.0
12605,Rodney Carney,2010,1,9,26,TOT,54,2,12.403703703703703,0.13705583756345177,0.3305464317706778,0.418,0.04837264855180651,0.11286951328754852,0.447,0.08868318901164528,0.2176769184831293,0.403,0.495,0.05643475664377426,0.08062108091967751,0.667,0.040310540459838756,0.10480740519558078,0.14511794565541952,0.03224843236787101,0.03224843236787101,0.016124216183935506,0.04837264855180651,0.09674529710361301,0.37891908032248434,11.0,0,3.0,0.0
12608,DeMarre Carroll,2010,1,3,24,TOT,24,0,4.191666666666666,0.07157057654075547,0.2385685884691849,0.333,0.0,0.0,0.0,0.07157057654075547,0.2385685884691849,0.333,0.333,0.047713717693836984,0.047713717693836984,1.0,0.047713717693836984,0.11928429423459246,0.16699801192842942,0.07157057654075547,0.023856858846918492,0.023856858846918492,0.0,0.09542743538767397,0.19085487077534793,23.0,0,24.0,0.0
12632,Matt Carroll,2010,1,13,30,CHA,54,1,10.8,0.14814814814814814,0.34259259259259256,0.447,0.027777777777777776,0.08333333333333333,0.37,0.12037037037037036,0.25925925925925924,0.471,0.49,0.06481481481481481,0.09259259259259259,0.769,0.018518518518518517,0.09259259259259259,0.12037037037037036,0.037037037037037035,0.027777777777777776,0.009259259259259259,0.037037037037037035,0.07407407407407407,0.40740740740740744,2.0,0,2.0,0.0
12634,Anthony Carter,2010,1,6,35,TOT,66,0,14.004545454545454,0.09996754300551769,0.22849724115546902,0.425,0.028562155144433627,0.08568646543330087,0.3,0.07140538786108407,0.14281077572216813,0.5,0.481,0.014281077572216814,0.014281077572216814,1.0,0.014281077572216814,0.09282700421940929,0.1071080817916261,0.14995131450827653,0.057124310288867254,0.014281077572216814,0.08568646543330087,0.1071080817916261,0.23563777994157742,0.0,0,0.0,0.0
12637,Vince Carter,2010,1,13,34,TOT,146,126,28.10205479452055,0.18859830851349044,0.43413195544614774,0.437,0.056935338419166925,0.15657218065270906,0.361,0.1316629700943235,0.27755977479343874,0.479,0.502,0.06405225572156278,0.08540300762875039,0.74,0.024909210558385526,0.10675375953593798,0.13522142874552143,0.07116917302395866,0.03202612786078139,0.010675375953593799,0.042701503814375194,0.09251992493114626,0.49818421116771056,6.0,0,9.0,0.0
12646,Omri Casspi,2010,1,9,22,SAC,71,27,24.0,0.13333333333333333,0.32083333333333336,0.412,0.05416666666666667,0.14583333333333334,0.372,0.07916666666666666,0.17500000000000002,0.445,0.496,0.041666666666666664,0.05833333333333333,0.673,0.041666666666666664,0.13749999999999998,0.17916666666666667,0.041666666666666664,0.03333333333333333,0.008333333333333333,0.041666666666666664,0.06666666666666667,0.35833333333333334,0.0,0,0.0,0.0
12647,Mario Chalmers,2010,1,6,24,MIA,70,28,22.6,0.09734513274336283,0.24336283185840707,0.399,0.053097345132743355,0.14601769911504422,0.359,0.04424778761061947,0.09734513274336283,0.459,0.506,0.035398230088495575,0.03982300884955752,0.871,0.008849557522123894,0.08407079646017698,0.09292035398230088,0.11061946902654866,0.048672566371681415,0.004424778761061947,0.05752212389380531,0.10176991150442477,0.2831858407079646,7.0,0,1.0,0.0
12648,Tyson Chandler,2010,1,0,28,DAL,74,74,27.8,0.12949640287769784,0.19784172661870503,0.654,0.0,0.0,0.0,0.12949640287769784,0.19784172661870503,0.654,0.654,0.10431654676258992,0.14388489208633093,0.732,0.10071942446043164,0.23741007194244604,0.3381294964028777,0.014388489208633094,0.017985611510791366,0.03956834532374101,0.043165467625899276,0.11510791366906475,0.3633093525179856,5.0,0,2.0,0.0
12650,Wilson Chandler,2010,1,9,23,TOT,144,98,33.331250000000004,0.18001125070316892,0.3960247515469716,0.45,0.04800300018751172,0.13200825051565723,0.35,0.13200825051565723,0.26401650103131447,0.501,0.509,0.05400337521095068,0.06600412525782862,0.807,0.03000187511719482,0.13800862553909615,0.1710106881680105,0.05100318769923119,0.02100131258203637,0.03900243765235327,0.04200262516407274,0.08400525032814549,0.45902868929308077,7.0,0,9.0,0.0
12659,Josh Childress,2010,1,13,27,PHO,54,3,16.6,0.13253012048192772,0.24096385542168672,0.565,0.0,0.018072289156626505,0.063,0.13253012048192772,0.22289156626506024,0.606,0.568,0.03012048192771084,0.06626506024096386,0.492,0.0783132530120482,0.09638554216867469,0.17469879518072287,0.048192771084337345,0.03614457831325301,0.024096385542168672,0.048192771084337345,0.0783132530120482,0.3012048192771084,0.0,0,0.0,0.0
12660,Earl Clark,2010,1,9,23,TOT,84,0,11.032142857142858,0.14503075428941403,0.3444480414373583,0.43,0.0,0.009064422143088377,0.0,0.14503075428941403,0.3263191971511816,0.444,0.43,0.05438653285853026,0.09970864357397216,0.574,0.0815797992877954,0.13596633214632567,0.21754613143412105,0.018128844286176754,0.018128844286176754,0.03625768857235351,0.06345095500161864,0.09970864357397216,0.3535124635804467,0.0,0,0.0,0.0
12663,Jarron Collins,2010,1,0,32,TOT,56,0,6.471428571428571,0.030905077262693162,0.12362030905077265,0.286,0.0,0.0,0.0,0.030905077262693162,0.12362030905077265,0.286,0.286,0.046357615894039736,0.061810154525386324,0.7,0.0772626931567329,0.061810154525386324,0.13907284768211922,0.015452538631346581,0.015452538631346581,0.0,0.046357615894039736,0.1545253863134658,0.10816777041942606,0.0,0,0.0,0.0
12666,Jason Collins,2010,1,0,32,ATL,49,28,12.1,0.05785123966942148,0.11570247933884296,0.479,0.0,0.0,1.0,0.05785123966942148,0.11570247933884296,0.471,0.486,0.049586776859504134,0.06611570247933884,0.659,0.049586776859504134,0.12396694214876033,0.17355371900826447,0.03305785123966942,0.01652892561983471,0.01652892561983471,0.04132231404958678,0.1652892561983471,0.1652892561983471,100.0,1,0.0,0.0
12667,Sherron Collins,2010,1,6,23,CHA,20,0,3.3,0.12121212121212123,0.393939393939394,0.28,0.030303030303030307,0.15151515151515152,0.2,0.09090909090909091,0.24242424242424246,0.333,0.32,0.030303030303030307,0.030303030303030307,1.0,0.0,0.09090909090909091,0.09090909090909091,0.12121212121212123,0.030303030303030307,0.0,0.060606060606060615,0.030303030303030307,0.27272727272727276,10.0,0,7.0,0.0
12674,Darren Collison,2010,1,6,23,IND,79,79,29.9,0.16722408026755853,0.3678929765886288,0.457,0.016722408026755852,0.053511705685618735,0.331,0.1505016722408027,0.31438127090301005,0.479,0.481,0.08695652173913045,0.09698996655518395,0.871,0.016722408026755852,0.07692307692307693,0.09364548494983277,0.1705685618729097,0.03678929765886288,0.006688963210702342,0.08361204013377926,0.046822742474916385,0.4414715719063545,6.0,0,1.0,0.0
12675,Nick Collison,2010,1,0,30,OKC,71,2,21.5,0.08837209302325581,0.15813953488372093,0.566,0.0,0.0,0.0,0.08837209302325581,0.15813953488372093,0.566,0.566,0.037209302325581395,0.046511627906976744,0.753,0.07906976744186046,0.13023255813953488,0.20930232558139536,0.046511627906976744,0.027906976744186046,0.018604651162790697,0.037209302325581395,0.13953488372093023,0.21395348837209302,18.0,1,1.0,0.0
12677,Mike Conley,2010,1,6,23,MEM,81,81,35.5,0.14647887323943662,0.3323943661971831,0.444,0.028169014084507043,0.07605633802816902,0.369,0.11830985915492959,0.2563380281690141,0.466,0.486,0.0619718309859155,0.08450704225352113,0.733,0.011267605633802818,0.07605633802816902,0.08450704225352113,0.18309859154929578,0.05070422535211268,0.005633802816901409,0.0619718309859155,0.0619718309859155,0.38591549295774646,0.0,0,0.0,0.0
12678,Brian Cook,2010,1,3,30,LAC,40,0,11.2,0.16071428571428573,0.38392857142857145,0.424,0.08035714285714286,0.17857142857142858,0.43,0.08928571428571429,0.20535714285714285,0.418,0.524,0.03571428571428572,0.053571428571428575,0.625,0.044642857142857144,0.16964285714285715,0.2142857142857143,0.03571428571428572,0.026785714285714288,0.026785714285714288,0.053571428571428575,0.16964285714285715,0.4285714285714286,35.0,1,3.0,0.0
12682,Daequan Cook,2010,1,13,23,OKC,43,0,13.9,0.12949640287769784,0.302158273381295,0.436,0.1079136690647482,0.2589928057553957,0.422,0.021582733812949638,0.043165467625899276,0.519,0.616,0.02877697841726619,0.03597122302158273,0.8,0.014388489208633094,0.1079136690647482,0.12230215827338128,0.03597122302158273,0.021582733812949638,0.0,0.02877697841726619,0.08633093525179855,0.40287769784172656,5.0,1,1.0,0.0
12684,Marcus Cousin,2010,1,0,24,UTA,4,0,4.5,0.1111111111111111,0.17777777777777778,0.667,0.0,0.0,0.0,0.1111111111111111,0.17777777777777778,0.667,0.667,0.0,0.0,0.0,0.0,0.17777777777777778,0.17777777777777778,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2222222222222222,0.0,0,0.0,0.0
12685,DeMarcus Cousins,2010,1,0,20,SAC,81,62,28.5,0.18596491228070175,0.43508771929824563,0.43,0.0,0.007017543859649123,0.167,0.18596491228070175,0.4280701754385965,0.435,0.432,0.11929824561403508,0.17543859649122806,0.687,0.09473684210526316,0.21052631578947367,0.3017543859649123,0.08771929824561403,0.03508771929824561,0.028070175438596492,0.11578947368421053,0.143859649122807,0.49473684210526314,0.0,0,0.0,0.0
12686,Jamal Crawford,2010,1,13,30,ATL,76,0,30.2,0.15894039735099338,0.38079470198675497,0.421,0.05298013245033113,0.152317880794702,0.341,0.10927152317880795,0.228476821192053,0.474,0.489,0.09602649006622517,0.11258278145695365,0.854,0.009933774834437087,0.046357615894039736,0.056291390728476824,0.10596026490066227,0.026490066225165566,0.006622516556291392,0.06291390728476821,0.043046357615894044,0.47019867549668876,10.0,0,1.0,0.0
12687,Jordan Crawford,2010,1,13,22,TOT,84,36,24.46190476190477,0.18804749854000383,0.48647070274479254,0.384,0.03270391278956589,0.12263967296087207,0.258,0.15534358575043794,0.36383102978392046,0.427,0.417,0.0694958146778275,0.08175978197391472,0.869,0.028615923690870147,0.07358380377652324,0.10219972746739339,0.11446369476348059,0.03679190188826162,0.004087989098695736,0.08175978197391472,0.061319836480436034,0.478294724547401,5.0,1,15.0,0.0
12705,Dante Cunningham,2010,1,3,23,TOT,156,36,20.99230769230769,0.13338219127885673,0.29058263100036646,0.462,0.0,0.009527299377061196,0.077,0.13338219127885673,0.28105533162330526,0.473,0.463,0.028581898131183586,0.038109197508244784,0.726,0.05716379626236717,0.10956394283620374,0.17149138878710152,0.028581898131183586,0.03334554781971418,0.028581898131183586,0.03334554781971418,0.10956394283620374,0.29534628068889707,2.0,0,3.0,0.0
12708,Stephen Curry,2010,1,6,22,GSW,74,74,33.6,0.20238095238095236,0.42261904761904756,0.48,0.05952380952380952,0.1369047619047619,0.442,0.14285714285714285,0.2857142857142857,0.498,0.551,0.08630952380952381,0.09226190476190477,0.934,0.020833333333333332,0.09523809523809523,0.11607142857142856,0.17261904761904762,0.044642857142857144,0.008928571428571428,0.09226190476190477,0.09226190476190477,0.5535714285714286,5.0,0,2.0,0.0
12710,Samuel Dalembert,2010,1,0,29,SAC,80,46,24.2,0.14049586776859505,0.2933884297520661,0.473,0.0,0.0,0.0,0.14049586776859505,0.2933884297520661,0.474,0.473,0.05785123966942148,0.07851239669421488,0.73,0.11157024793388431,0.23140495867768593,0.33884297520661155,0.03305785123966942,0.02066115702479339,0.06198347107438017,0.07024793388429752,0.11570247933884296,0.3347107438016529,2.0,0,1.0,0.0
12711,Erick Dampier,2010,1,0,35,MIA,51,22,16.0,0.0625,0.10625,0.584,0.0,0.0,0.0,0.0625,0.10625,0.591,0.584,0.03125,0.05625,0.545,0.0625,0.15,0.21875,0.025,0.01875,0.05625,0.0375,0.1,0.15625,51.0,1,0.0,0.0
12712,Antonio Daniels,2010,1,6,35,PHI,4,0,8.8,0.056818181818181816,0.1477272727272727,0.4,0.0,0.056818181818181816,0.0,0.056818181818181816,0.09090909090909091,0.667,0.4,0.056818181818181816,0.056818181818181816,1.0,0.0,0.1477272727272727,0.1477272727272727,0.056818181818181816,0.0,0.0,0.03409090909090909,0.0,0.17045454545454544,0.0,0,0.0,0.0
12713,Marquis Daniels,2010,1,9,30,BOS,49,0,19.1,0.12041884816753926,0.24607329842931935,0.491,0.005235602094240838,0.020942408376963352,0.19,0.11518324607329843,0.225130890052356,0.521,0.5,0.041884816753926704,0.06282722513089005,0.684,0.026178010471204185,0.09424083769633507,0.12041884816753926,0.06806282722513089,0.041884816753926704,0.020942408376963352,0.041884816753926704,0.06806282722513089,0.28795811518324604,100.0,1,0.0,0.0
12715,Baron Davis,2010,1,6,31,TOT,116,88,28.40689655172413,0.1760135955328964,0.4189123573682934,0.417,0.049283806749210984,0.14433114833697502,0.339,0.1267297887836854,0.27458120903131833,0.458,0.475,0.059844622481184766,0.08096625394513232,0.771,0.021121631463947563,0.07392571012381648,0.09504734158776405,0.23585821801408116,0.04576353483855306,0.017601359553289637,0.0880067977664482,0.0880067977664482,0.4611556202961885,8.0,1,9.0,0.0
12727,Ed Davis,2010,1,3,21,TOR,65,17,24.6,0.13414634146341461,0.23170731707317072,0.576,0.0,0.0,0.0,0.13414634146341461,0.23170731707317072,0.576,0.576,0.044715447154471545,0.08130081300813008,0.555,0.1056910569105691,0.18292682926829268,0.28861788617886175,0.024390243902439022,0.024390243902439022,0.04065040650406504,0.028455284552845524,0.1138211382113821,0.3130081300813008,0.0,0,0.0,0.0
12728,Glen Davis,2010,1,0,25,BOS,78,13,29.5,0.1559322033898305,0.3491525423728814,0.448,0.0,0.006779661016949153,0.133,0.1559322033898305,0.3423728813559322,0.454,0.449,0.0847457627118644,0.1152542372881356,0.736,0.04406779661016949,0.1423728813559322,0.18305084745762712,0.04067796610169491,0.03389830508474576,0.013559322033898306,0.03728813559322034,0.1016949152542373,0.3966101694915254,0.0,0,0.0,0.0
