,Season,Pos,Age,G,GS,MP,3PA,3P%,2PA,2P%,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,Major Injury,Minor Injury Count,Previous Major Injury Count
12390,1,0,32,45,0,16.3,0.0,0.0,0.1840490797546012,0.603,0.1840490797546012,0.637,0.1042944785276073,0.1963190184049079,0.0245398773006134,0.0306748466257668,0.0797546012269938,0.0368098159509202,0.1104294478527607,0,5.0,0.0
12395,1,3,30,80,0,9.31125,0.0644381796214257,0.348,0.2684924150892737,0.49,0.0644381796214257,0.636,0.0536984830178547,0.1718351456571352,0.0322190898107128,0.0107396966035709,0.0214793932071419,0.0644381796214257,0.1073969660357095,0,9.0,0.0
12404,1,9,21,26,2,11.0,0.1636363636363636,0.391,0.1181818181818181,0.371,0.0636363636363636,0.778,0.009090909090909,0.0727272727272727,0.0636363636363636,0.009090909090909,0.0181818181818181,0.0454545454545454,0.0818181818181818,1,3.0,0.0
12409,1,3,22,64,14,22.3,0.2376681614349775,0.393,0.1300448430493273,0.5,0.0807174887892376,0.812,0.0896860986547085,0.1569506726457399,0.0358744394618834,0.0224215246636771,0.0269058295964125,0.0358744394618834,0.0941704035874439,1,1.0,0.0
12411,1,9,26,154,154,35.72272727272727,0.0923781651609619,0.378,0.4562921491283879,0.47,0.2211477287186665,0.838,0.0419900750731645,0.1623616236162361,0.081180811808118,0.0251940450438987,0.0167960300292658,0.0755821351316961,0.081180811808118,1,0.0,0.0
12414,1,0,28,75,11,19.5,0.0,0.0,0.0666666666666666,0.535,0.0512820512820512,0.644,0.0717948717948717,0.1128205128205128,0.0153846153846153,0.0051282051282051,0.0615384615384615,0.0256410256410256,0.1333333333333333,0,0.0,0.0
12415,1,6,29,140,32,25.67,0.1830931047915855,0.297,0.225944682508765,0.423,0.0857031554343591,0.784,0.0116867939228671,0.0934943513829372,0.151928320997273,0.0428515777171795,0.0116867939228671,0.0973899493572263,0.1051811453058044,0,3.0,0.0
12418,1,9,25,75,75,34.7,0.1037463976945244,0.303,0.1873198847262247,0.45,0.0749279538904899,0.701,0.0230547550432276,0.132564841498559,0.063400576368876,0.0461095100864553,0.0115273775216138,0.0461095100864553,0.0691642651296829,0,1.0,0.0
12419,1,0,26,106,4,9.181132075471696,0.010891903000411,0.5,0.1524866420057542,0.486,0.0653514180024661,0.485,0.0871352240032881,0.1851623510069873,0.032675709001233,0.032675709001233,0.043567612001644,0.054459515002055,0.1742704480065763,0,6.0,0.0
12425,1,6,31,128,86,18.509375,0.0594293432382238,0.449,0.1728853621475603,0.436,0.0378186729697788,0.83,0.0162080027013337,0.0702346783724464,0.1080533513422252,0.0162080027013337,0.0,0.0486240081040013,0.0594293432382238,0,0.0,0.0
12428,1,3,22,80,9,20.1,0.0049751243781094,0.0,0.3830845771144278,0.502,0.0845771144278606,0.813,0.0696517412935323,0.1393034825870646,0.0348258706467661,0.0348258706467661,0.0398009950248756,0.0547263681592039,0.1442786069651741,0,1.0,0.0
12429,1,0,24,82,0,12.1,0.0,0.0,0.140495867768595,0.553,0.1487603305785124,0.503,0.1157024793388429,0.1983471074380165,0.0330578512396694,0.0165289256198347,0.0578512396694214,0.0661157024793388,0.1570247933884297,0,0.0,0.0
12430,1,6,23,82,82,33.6,0.1220238095238095,0.333,0.2261904761904761,0.461,0.1071428571428571,0.906,0.0148809523809523,0.0684523809523809,0.181547619047619,0.0208333333333333,0.0,0.056547619047619,0.056547619047619,0,0.0,0.0
12431,1,9,21,24,0,5.7,0.1228070175438596,0.188,0.2807017543859649,0.308,0.0701754385964912,0.333,0.0526315789473684,0.175438596491228,0.0526315789473684,0.0175438596491228,0.0175438596491228,0.0526315789473684,0.1052631578947368,0,3.0,0.0
12434,1,9,26,16,0,7.775000000000001,0.0385852090032154,0.5,0.1800643086816719,0.455,0.0643086816720257,0.75,0.0385852090032154,0.0771704180064308,0.0385852090032154,0.0643086816720257,0.0385852090032154,0.0128617363344051,0.2443729903536977,1,27.0,0.0
12467,1,6,29,3,0,7.3,0.0,0.0,0.0958904109589041,0.0,0.3698630136986301,0.75,0.0,0.0410958904109589,0.136986301369863,0.0410958904109589,0.0,0.0958904109589041,0.1780821917808219,1,2.0,0.0
12472,1,13,28,58,0,24.1,0.1535269709543568,0.338,0.3153526970954357,0.505,0.0995850622406639,0.796,0.0082987551867219,0.0622406639004149,0.0871369294605809,0.0373443983402489,0.0041493775933609,0.0580912863070539,0.0788381742738589,1,2.0,0.0
12475,1,6,26,81,2,20.6,0.1116504854368931,0.349,0.2766990291262136,0.476,0.0922330097087378,0.847,0.0194174757281553,0.0776699029126213,0.1893203883495145,0.0194174757281553,0.0,0.0825242718446601,0.0825242718446601,0,0.0,0.0
12476,1,0,25,66,66,35.7,0.0952380952380952,0.345,0.4033613445378151,0.472,0.1484593837535013,0.82,0.0308123249299719,0.1148459383753501,0.0504201680672268,0.0140056022408963,0.0196078431372548,0.0644257703081232,0.0672268907563025,1,2.0,0.0
12479,1,9,30,53,0,19.2,0.1041666666666666,0.318,0.1666666666666666,0.564,0.078125,0.779,0.0729166666666666,0.1510416666666666,0.0677083333333333,0.0364583333333333,0.0208333333333333,0.0572916666666666,0.125,1,0.0,0.0
12480,1,0,29,42,14,14.51904761904762,0.0,0.0,0.3237126926861265,0.323,0.075762545096753,0.625,0.1033125614955723,0.1446375860938012,0.0344375204985241,0.0275500163988192,0.0206625122991144,0.0551000327976385,0.151525090193506,0,0.0,0.0
12484,1,3,25,76,51,26.1,0.0,0.0,0.3256704980842911,0.516,0.1187739463601532,0.815,0.0689655172413793,0.1455938697318007,0.0306513409961685,0.0153256704980842,0.0268199233716475,0.0498084291187739,0.0804597701149425,0,0.0,0.0
12485,1,0,34,38,0,9.9,0.0101010101010101,0.667,0.2424242424242424,0.462,0.0404040404040404,0.571,0.0404040404040404,0.2222222222222222,0.0303030303030303,0.0101010101010101,0.0404040404040404,0.0303030303030303,0.1616161616161616,0,2.0,0.0
12487,1,9,32,164,118,28.97439024390244,0.1138936823940401,0.382,0.1035397112673092,0.525,0.0379645607980133,0.688,0.0379645607980133,0.1207963298118607,0.079380445304937,0.0276105896712824,0.034513237089103,0.034513237089103,0.0655751504692958,0,0.0,0.0
12490,1,9,22,80,67,31.5,0.1365079365079365,0.345,0.1841269841269841,0.535,0.0666666666666666,0.841,0.0444444444444444,0.1015873015873015,0.0476190476190476,0.0285714285714285,0.019047619047619,0.0317460317460317,0.0761904761904761,1,0.0,0.0
12491,1,6,22,142,28,21.102816901408453,0.0995127811519722,0.336,0.2464126009477407,0.456,0.1374224120670092,0.806,0.0189548154575185,0.0947740772875926,0.1753320429820463,0.0236935193218981,0.0047387038643796,0.0852966695588333,0.0995127811519722,0,3.0,0.0
12494,1,9,22,73,73,32.3,0.0681114551083591,0.366,0.4582043343653251,0.463,0.1238390092879257,0.753,0.0495356037151702,0.1238390092879257,0.0681114551083591,0.0216718266253869,0.0216718266253869,0.0835913312693498,0.0928792569659442,0,3.0,0.0
12497,1,6,22,28,26,17.7,0.1694915254237288,0.301,0.2824858757062147,0.493,0.0621468926553672,0.767,0.0169491525423728,0.0903954802259887,0.1299435028248587,0.03954802259887,0.0169491525423728,0.096045197740113,0.1525423728813559,1,0.0,0.0
12498,1,13,24,80,69,24.5,0.1673469387755101,0.414,0.1877551020408163,0.458,0.0653061224489796,0.784,0.0081632653061224,0.0693877551020408,0.0489795918367346,0.0204081632653061,0.0040816326530612,0.0408163265306122,0.073469387755102,0,1.0,0.0
12499,1,13,31,19,0,9.0,0.1222222222222222,0.286,0.1333333333333333,0.273,0.0222222222222222,0.5,0.0333333333333333,0.0666666666666666,0.0777777777777777,0.0333333333333333,0.0111111111111111,0.0333333333333333,0.0777777777777777,0,4.0,0.0
12503,1,13,34,68,63,30.8,0.0909090909090909,0.352,0.1298701298701298,0.449,0.0487012987012987,0.892,0.0162337662337662,0.0681818181818181,0.0551948051948051,0.0259740259740259,0.0064935064935064,0.0292207792207792,0.0811688311688311,1,0.0,0.0
12504,1,6,32,160,136,28.59,0.1538999650227352,0.44,0.1014340678558936,0.417,0.0279818118223154,0.629,0.0069954529555788,0.0769499825113676,0.1154249737670514,0.0209863588667366,0.0034977264777894,0.0454704442112626,0.0769499825113676,0,0.0,0.0
12508,1,0,24,59,55,23.7,0.0,0.0,0.189873417721519,0.534,0.0210970464135021,0.323,0.1054852320675105,0.2025316455696202,0.0421940928270042,0.0379746835443038,0.0379746835443038,0.0421940928270042,0.1434599156118143,0,0.0,0.0
12509,1,6,34,144,144,32.09791666666666,0.1557733497760758,0.402,0.186928019731291,0.448,0.1806970857402479,0.916,0.0093464009865645,0.0716557408969948,0.1682352177581619,0.0311546699552151,0.006230933991043,0.0778866748880379,0.0623093399104303,0,9.0,0.0
12518,1,3,21,81,65,21.4,0.0,0.0,0.3364485981308411,0.503,0.0794392523364486,0.657,0.1261682242990654,0.2009345794392523,0.0467289719626168,0.0560747663551401,0.0233644859813084,0.0654205607476635,0.1214953271028037,0,1.0,0.0
12519,1,6,30,79,0,20.0,0.12,0.378,0.0699999999999999,0.327,0.02,0.867,0.01,0.0849999999999999,0.11,0.025,0.0,0.045,0.065,0,1.0,0.0
12520,1,3,24,64,63,33.9,0.0088495575221238,0.222,0.4336283185840708,0.449,0.1297935103244838,0.777,0.0855457227138643,0.1592920353982301,0.0678466076696165,0.0442477876106194,0.023598820058997,0.079646017699115,0.0825958702064896,0,5.0,0.0
12525,1,6,21,81,25,22.7,0.0616740088105726,0.276,0.2026431718061674,0.47,0.0704845814977973,0.744,0.0352422907488986,0.0837004405286343,0.158590308370044,0.0484581497797356,0.013215859030837,0.105726872246696,0.0704845814977973,0,0.0,0.0
12526,1,13,30,82,82,17.8,0.1629213483146067,0.38,0.0505617977528089,0.486,0.0224719101123595,0.656,0.0112359550561797,0.0898876404494382,0.0674157303370786,0.0280898876404494,0.0056179775280898,0.0280898876404494,0.0786516853932584,0,0.0,0.0
12527,1,0,26,65,65,35.3,0.0028328611898017,0.0,0.3229461756373938,0.497,0.093484419263456,0.442,0.0878186968838527,0.226628895184136,0.056657223796034,0.0198300283286118,0.0736543909348442,0.0538243626062322,0.093484419263456,1,2.0,0.0
12530,1,3,30,66,1,21.7,0.1612903225806451,0.457,0.0967741935483871,0.475,0.032258064516129,0.744,0.0414746543778801,0.1244239631336405,0.0414746543778801,0.0184331797235023,0.0138248847926267,0.0184331797235023,0.0783410138248847,0,2.0,0.0
12532,1,3,23,65,14,16.4,0.0,0.0,0.2378048780487805,0.552,0.0975609756097561,0.673,0.0914634146341463,0.1463414634146341,0.0304878048780487,0.024390243902439,0.0365853658536585,0.0365853658536585,0.1097560975609756,1,0.0,0.0
12533,1,0,29,59,59,31.9,0.0,0.0,0.4482758620689656,0.51,0.128526645768025,0.701,0.0689655172413793,0.231974921630094,0.0783699059561128,0.0250783699059561,0.0094043887147335,0.0783699059561128,0.1003134796238244,1,1.0,0.0
12535,1,3,26,77,77,36.3,0.0082644628099173,0.24,0.3691460055096419,0.502,0.1680440771349862,0.815,0.0495867768595041,0.1790633608815427,0.0523415977961432,0.0220385674931129,0.0165289256198347,0.0495867768595041,0.0606060606060606,0,1.0,0.0
12536,1,6,34,57,0,15.1,0.0794701986754966,0.38,0.3245033112582782,0.459,0.0927152317880794,0.841,0.0198675496688741,0.0463576158940397,0.1655629139072847,0.0463576158940397,0.0066225165562913,0.0596026490066225,0.0529801324503311,0,0.0,0.0
12537,1,3,23,3,0,11.0,0.1545454545454545,0.0,0.3363636363636363,0.364,0.0,0.0,0.0636363636363636,0.0636363636363636,0.0272727272727272,0.0272727272727272,0.0,0.0,0.0909090909090909,1,4.0,0.0
12542,1,6,20,31,0,5.2,0.0384615384615384,0.0,0.3846153846153846,0.371,0.0769230769230769,0.5,0.0192307692307692,0.0769230769230769,0.0769230769230769,0.0576923076923076,0.0,0.0961538461538461,0.1153846153846153,0,4.0,0.0
12546,1,3,31,81,81,34.7,0.0,0.0,0.3487031700288184,0.512,0.0979827089337175,0.78,0.0835734870317002,0.1556195965417867,0.0432276657060518,0.031700288184438,0.0374639769452449,0.0345821325648414,0.0864553314121037,0,0.0,0.0
12547,1,12,24,138,48,21.884782608695648,0.0731101619151683,0.268,0.2467467964636933,0.434,0.1279427833515446,0.708,0.0365550809575841,0.0776795470348664,0.0594020065560743,0.0639713916757723,0.009138770239396,0.0594020065560743,0.1050958577530545,1,3.0,0.0
12553,1,13,25,81,1,22.0,0.0136363636363636,0.222,0.2227272727272727,0.498,0.0727272727272727,0.654,0.0318181818181818,0.1181818181818181,0.0772727272727272,0.059090909090909,0.0136363636363636,0.0318181818181818,0.0454545454545454,0,0.0,0.0
12554,1,0,23,63,6,10.7,0.0,0.0,0.1401869158878504,0.511,0.0841121495327102,0.678,0.1121495327102803,0.1588785046728972,0.02803738317757,0.0186915887850467,0.0,0.0373831775700934,0.1775700934579439,0,2.0,0.0
12556,1,6,26,118,24,21.790677966101697,0.1835647337922451,0.297,0.2707579823435616,0.427,0.110138840275347,0.886,0.0137673550344183,0.0458911834480612,0.178975615447439,0.0275347100688367,0.0045891183448061,0.0780150118617041,0.0871932485513164,1,6.0,0.0
12565,1,9,23,98,2,11.7765306122449,0.0169829304219738,0.5,0.2122866302746728,0.57,0.1018975825318429,0.533,0.0679317216878953,0.1018975825318429,0.0594402564769084,0.0339658608439476,0.0169829304219738,0.0594402564769084,0.1018975825318429,1,18.0,0.0
12586,1,0,28,66,50,26.0,0.0,0.0,0.2192307692307692,0.517,0.1346153846153846,0.589,0.0846153846153846,0.1769230769230769,0.0269230769230769,0.0153846153846153,0.023076923076923,0.0384615384615384,0.1,0,3.0,0.0
12589,1,13,25,82,0,19.1,0.1361256544502617,0.349,0.2774869109947643,0.462,0.06282722513089,0.911,0.0209424083769633,0.0785340314136125,0.06282722513089,0.0418848167539267,0.0104712041884816,0.0471204188481675,0.0785340314136125,0,0.0,0.0
12590,1,13,32,82,82,33.9,0.1268436578171091,0.323,0.4601769911504424,0.487,0.2094395280235988,0.828,0.0294985250737463,0.1209439528023598,0.1386430678466076,0.0353982300884955,0.0029498525073746,0.0884955752212389,0.0619469026548672,0,0.0,0.0
12591,1,9,22,78,22,22.3,0.1569506726457399,0.325,0.2197309417040358,0.497,0.0807174887892376,0.855,0.0313901345291479,0.1300448430493273,0.0717488789237668,0.0224215246636771,0.0089686098654708,0.0403587443946188,0.0672645739910313,0,1.0,0.0
12592,1,9,30,29,29,29.9,0.0735785953177257,0.431,0.3612040133779264,0.454,0.1003344481605351,0.773,0.0267558528428093,0.1103678929765886,0.0535117056856187,0.0334448160535117,0.0100334448160535,0.0568561872909699,0.0668896321070234,1,1.0,0.0
12594,1,13,31,94,4,16.369148936170212,0.17716253980633,0.338,0.12829011503217,0.327,0.03665431858062,0.667,0.01221810619354,0.08552674335478,0.03665431858062,0.01221810619354,0.01832715929031,0.03054526548385,0.04887242477416,1,0.0,0.0
12597,1,0,23,54,47,27.8,0.0,0.0,0.2733812949640287,0.574,0.1402877697841726,0.66,0.1115107913669064,0.2266187050359712,0.0503597122302158,0.014388489208633,0.0719424460431654,0.0503597122302158,0.0935251798561151,1,0.0,0.0
12598,1,6,28,61,5,18.4,0.0434782608695652,0.32,0.3152173913043478,0.466,0.108695652173913,0.836,0.0108695652173913,0.0543478260869565,0.1739130434782609,0.0489130434782608,0.0054347826086956,0.0760869565217391,0.1032608695652173,0,0.0,0.0
12599,1,6,29,68,55,30.9,0.0744336569579288,0.365,0.2103559870550161,0.466,0.0485436893203883,0.854,0.0129449838187702,0.0809061488673139,0.2880258899676375,0.0388349514563106,0.0032362459546925,0.0711974110032362,0.0679611650485437,0,0.0,0.0
12600,1,0,36,59,51,26.1,0.0,0.0,0.1915708812260536,0.399,0.0459770114942528,0.614,0.1187739463601532,0.2758620689655172,0.0804597701149425,0.0268199233716475,0.0613026819923371,0.0421455938697318,0.0919540229885057,0,0.0,0.0
12601,1,0,22,41,0,5.2,0.0,0.0,0.3076923076923077,0.485,0.1153846153846153,0.739,0.0961538461538461,0.1153846153846153,0.0384615384615384,0.0192307692307692,0.0384615384615384,0.0961538461538461,0.2115384615384615,0,3.0,0.0
12604,1,9,33,56,4,11.0,0.1454545454545454,0.483,0.0181818181818181,0.077,0.0272727272727272,0.944,0.0181818181818181,0.0818181818181818,0.0636363636363636,0.0363636363636363,0.009090909090909,0.0272727272727272,0.1363636363636363,0,0.0,0.0
12605,1,9,26,54,2,12.403703703703703,0.1128695132875485,0.447,0.2176769184831293,0.403,0.0806210809196775,0.667,0.0403105404598387,0.1048074051955807,0.032248432367871,0.032248432367871,0.0161242161839355,0.0483726485518065,0.096745297103613,0,3.0,0.0
12608,1,3,24,24,0,4.191666666666666,0.0,0.0,0.2385685884691849,0.333,0.0477137176938369,1.0,0.0477137176938369,0.1192842942345924,0.0715705765407554,0.0238568588469184,0.0238568588469184,0.0,0.0954274353876739,0,24.0,0.0
12632,1,13,30,54,1,10.8,0.0833333333333333,0.37,0.2592592592592592,0.471,0.0925925925925925,0.769,0.0185185185185185,0.0925925925925925,0.037037037037037,0.0277777777777777,0.0092592592592592,0.037037037037037,0.074074074074074,0,2.0,0.0
12634,1,6,35,66,0,14.004545454545454,0.0856864654333008,0.3,0.1428107757221681,0.5,0.0142810775722168,1.0,0.0142810775722168,0.0928270042194092,0.1499513145082765,0.0571243102888672,0.0142810775722168,0.0856864654333008,0.1071080817916261,0,0.0,0.0
12637,1,13,34,146,126,28.10205479452055,0.156572180652709,0.361,0.2775597747934387,0.479,0.0854030076287503,0.74,0.0249092105583855,0.1067537595359379,0.0711691730239586,0.0320261278607813,0.0106753759535937,0.0427015038143751,0.0925199249311462,0,9.0,0.0
12646,1,9,22,71,27,24.0,0.1458333333333333,0.372,0.175,0.445,0.0583333333333333,0.673,0.0416666666666666,0.1374999999999999,0.0416666666666666,0.0333333333333333,0.0083333333333333,0.0416666666666666,0.0666666666666666,0,0.0,0.0
12647,1,6,24,70,28,22.6,0.1460176991150442,0.359,0.0973451327433628,0.459,0.0398230088495575,0.871,0.0088495575221238,0.0840707964601769,0.1106194690265486,0.0486725663716814,0.0044247787610619,0.0575221238938053,0.1017699115044247,0,1.0,0.0
12648,1,0,28,74,74,27.8,0.0,0.0,0.197841726618705,0.654,0.1438848920863309,0.732,0.1007194244604316,0.237410071942446,0.014388489208633,0.0179856115107913,0.039568345323741,0.0431654676258992,0.1151079136690647,0,2.0,0.0
12650,1,9,23,144,98,33.331250000000004,0.1320082505156572,0.35,0.2640165010313144,0.501,0.0660041252578286,0.807,0.0300018751171948,0.1380086255390961,0.0510031876992311,0.0210013125820363,0.0390024376523532,0.0420026251640727,0.0840052503281454,0,9.0,0.0
12659,1,13,27,54,3,16.6,0.0180722891566265,0.063,0.2228915662650602,0.606,0.0662650602409638,0.492,0.0783132530120482,0.0963855421686746,0.0481927710843373,0.036144578313253,0.0240963855421686,0.0481927710843373,0.0783132530120482,0,0.0,0.0
12660,1,9,23,84,0,11.032142857142858,0.0090644221430883,0.0,0.3263191971511816,0.444,0.0997086435739721,0.574,0.0815797992877954,0.1359663321463256,0.0181288442861767,0.0181288442861767,0.0362576885723535,0.0634509550016186,0.0997086435739721,0,0.0,0.0
12663,1,0,32,56,0,6.471428571428571,0.0,0.0,0.1236203090507726,0.286,0.0618101545253863,0.7,0.0772626931567329,0.0618101545253863,0.0154525386313465,0.0154525386313465,0.0,0.0463576158940397,0.1545253863134658,0,0.0,0.0
12666,1,0,32,49,28,12.1,0.0,1.0,0.1157024793388429,0.471,0.0661157024793388,0.659,0.0495867768595041,0.1239669421487603,0.0330578512396694,0.0165289256198347,0.0165289256198347,0.0413223140495867,0.1652892561983471,1,0.0,0.0
12667,1,6,23,20,0,3.3,0.1515151515151515,0.2,0.2424242424242424,0.333,0.0303030303030303,1.0,0.0,0.0909090909090909,0.1212121212121212,0.0303030303030303,0.0,0.0606060606060606,0.0303030303030303,0,7.0,0.0
12674,1,6,23,79,79,29.9,0.0535117056856187,0.331,0.31438127090301,0.479,0.0969899665551839,0.871,0.0167224080267558,0.0769230769230769,0.1705685618729097,0.0367892976588628,0.0066889632107023,0.0836120401337792,0.0468227424749163,0,1.0,0.0
12675,1,0,30,71,2,21.5,0.0,0.0,0.1581395348837209,0.566,0.0465116279069767,0.753,0.0790697674418604,0.1302325581395348,0.0465116279069767,0.027906976744186,0.0186046511627906,0.0372093023255813,0.1395348837209302,1,1.0,0.0
12677,1,6,23,81,81,35.5,0.076056338028169,0.369,0.2563380281690141,0.466,0.0845070422535211,0.733,0.0112676056338028,0.076056338028169,0.1830985915492957,0.0507042253521126,0.0056338028169014,0.0619718309859155,0.0619718309859155,0,0.0,0.0
12678,1,3,30,40,0,11.2,0.1785714285714285,0.43,0.2053571428571428,0.418,0.0535714285714285,0.625,0.0446428571428571,0.1696428571428571,0.0357142857142857,0.0267857142857142,0.0267857142857142,0.0535714285714285,0.1696428571428571,1,3.0,0.0
12682,1,13,23,43,0,13.9,0.2589928057553957,0.422,0.0431654676258992,0.519,0.0359712230215827,0.8,0.014388489208633,0.1079136690647482,0.0359712230215827,0.0215827338129496,0.0,0.0287769784172661,0.0863309352517985,1,1.0,0.0
12684,1,0,24,4,0,4.5,0.0,0.0,0.1777777777777777,0.667,0.0,0.0,0.0,0.1777777777777777,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0,0.0,0.0
12685,1,0,20,81,62,28.5,0.0070175438596491,0.167,0.4280701754385965,0.435,0.175438596491228,0.687,0.0947368421052631,0.2105263157894736,0.087719298245614,0.0350877192982456,0.0280701754385964,0.1157894736842105,0.143859649122807,0,0.0,0.0
12686,1,13,30,76,0,30.2,0.152317880794702,0.341,0.228476821192053,0.474,0.1125827814569536,0.854,0.009933774834437,0.0463576158940397,0.1059602649006622,0.0264900662251655,0.0066225165562913,0.0629139072847682,0.043046357615894,0,1.0,0.0
12687,1,13,22,84,36,24.46190476190477,0.122639672960872,0.258,0.3638310297839204,0.427,0.0817597819739147,0.869,0.0286159236908701,0.0735838037765232,0.1144636947634805,0.0367919018882616,0.0040879890986957,0.0817597819739147,0.061319836480436,1,15.0,0.0
12705,1,3,23,156,36,20.99230769230769,0.0095272993770611,0.077,0.2810553316233052,0.473,0.0381091975082447,0.726,0.0571637962623671,0.1095639428362037,0.0285818981311835,0.0333455478197141,0.0285818981311835,0.0333455478197141,0.1095639428362037,0,3.0,0.0
12708,1,6,22,74,74,33.6,0.1369047619047619,0.442,0.2857142857142857,0.498,0.0922619047619047,0.934,0.0208333333333333,0.0952380952380952,0.1726190476190476,0.0446428571428571,0.0089285714285714,0.0922619047619047,0.0922619047619047,0,2.0,0.0
12710,1,0,29,80,46,24.2,0.0,0.0,0.2933884297520661,0.474,0.0785123966942148,0.73,0.1115702479338843,0.2314049586776859,0.0330578512396694,0.0206611570247933,0.0619834710743801,0.0702479338842975,0.1157024793388429,0,1.0,0.0
12711,1,0,35,51,22,16.0,0.0,0.0,0.10625,0.591,0.05625,0.545,0.0625,0.15,0.025,0.01875,0.05625,0.0375,0.1,1,0.0,0.0
12712,1,6,35,4,0,8.8,0.0568181818181818,0.0,0.0909090909090909,0.667,0.0568181818181818,1.0,0.0,0.1477272727272727,0.0568181818181818,0.0,0.0,0.034090909090909,0.0,0,0.0,0.0
12713,1,9,30,49,0,19.1,0.0209424083769633,0.19,0.225130890052356,0.521,0.06282722513089,0.684,0.0261780104712041,0.094240837696335,0.0680628272251308,0.0418848167539267,0.0209424083769633,0.0418848167539267,0.0680628272251308,1,0.0,0.0
12715,1,6,31,116,88,28.40689655172413,0.144331148336975,0.339,0.2745812090313183,0.458,0.0809662539451323,0.771,0.0211216314639475,0.0739257101238164,0.2358582180140811,0.045763534838553,0.0176013595532896,0.0880067977664482,0.0880067977664482,1,9.0,0.0
12727,1,3,21,65,17,24.6,0.0,0.0,0.2317073170731707,0.576,0.08130081300813,0.555,0.1056910569105691,0.1829268292682926,0.024390243902439,0.024390243902439,0.040650406504065,0.0284552845528455,0.1138211382113821,0,0.0,0.0
12728,1,0,25,78,13,29.5,0.0067796610169491,0.133,0.3423728813559322,0.454,0.1152542372881356,0.736,0.0440677966101694,0.1423728813559322,0.0406779661016949,0.0338983050847457,0.0135593220338983,0.0372881355932203,0.1016949152542373,0,0.0,0.0
12729,1,9,22,72,16,20.1,0.1194029850746268,0.401,0.208955223880597,0.415,0.0746268656716417,0.759,0.044776119402985,0.1442786069651741,0.0547263681592039,0.0248756218905472,0.0248756218905472,0.0398009950248756,0.1144278606965173,0,1.0,0.0
12730,1,9,28,49,40,32.4,0.1790123456790123,0.37,0.1450617283950617,0.415,0.0462962962962963,0.8,0.0154320987654321,0.1111111111111111,0.0709876543209876,0.0493827160493827,0.0061728395061728,0.037037037037037,0.0462962962962963,0,2.0,0.0
12732,1,9,25,82,82,39.1,0.1048593350383631,0.345,0.2557544757033248,0.506,0.1048593350383631,0.753,0.0358056265984654,0.1125319693094629,0.0716112531969309,0.0255754475703324,0.0153452685421994,0.0485933503836317,0.0511508951406649,0,0.0,0.0
12733,1,13,21,82,82,34.8,0.0172413793103448,0.096,0.3850574712643678,0.485,0.1408045977011494,0.813,0.0258620689655172,0.0833333333333333,0.0517241379310344,0.028735632183908,0.0114942528735632,0.0517241379310344,0.0747126436781609,0,0.0,0.0
12734,1,3,28,82,82,33.9,0.0825958702064896,0.345,0.1976401179941003,0.553,0.0442477876106194,0.683,0.0383480825958702,0.1120943952802359,0.1209439528023598,0.0265486725663716,0.0176991150442477,0.0589970501474926,0.0678466076696165,0,0.0,0.0
12735,1,3,27,36,0,13.1,0.0,0.0,0.3129770992366412,0.561,0.1297709923664122,0.661,0.0839694656488549,0.1603053435114504,0.0076335877862595,0.0076335877862595,0.0076335877862595,0.0458015267175572,0.1526717557251908,0,0.0,0.0
12736,1,0,29,16,0,11.3,0.0,0.0,0.1327433628318584,0.333,0.0619469026548672,0.364,0.0707964601769911,0.1592920353982301,0.0353982300884955,0.0265486725663716,0.079646017699115,0.0619469026548672,0.1415929203539823,1,3.0,0.0
12742,1,6,30,80,22,22.0,0.1318181818181818,0.346,0.1636363636363636,0.439,0.0545454545454545,0.83,0.009090909090909,0.059090909090909,0.1363636363636363,0.0318181818181818,0.0045454545454545,0.05,0.0681818181818181,0,0.0,0.0
12743,1,0,27,43,9,12.1,0.0,0.0,0.1900826446280991,0.525,0.1239669421487603,0.477,0.1487603305785124,0.2148760330578512,0.0495867768595041,0.0495867768595041,0.0330578512396694,0.0743801652892562,0.1487603305785124,0,4.0,0.0
12747,1,13,24,81,9,24.3,0.1934156378600823,0.373,0.1893004115226337,0.46,0.0534979423868312,0.794,0.0329218106995884,0.0905349794238683,0.1234567901234567,0.0452674897119341,0.0,0.0452674897119341,0.0905349794238683,0,0.0,0.0
12748,1,9,24,44,12,20.1,0.0497512437810945,0.326,0.2587064676616915,0.449,0.099502487562189,0.831,0.0099502487562189,0.0895522388059701,0.0547263681592039,0.0348258706467661,0.0149253731343283,0.0398009950248756,0.0845771144278606,1,2.0,0.0
12751,1,6,26,24,0,12.2,0.0327868852459016,0.3,0.3934426229508196,0.417,0.0573770491803278,0.941,0.0163934426229508,0.0491803278688524,0.1721311475409836,0.0655737704918032,0.0081967213114754,0.0983606557377049,0.1065573770491803,0,0.0,0.0
12752,1,6,24,140,10,17.60571428571429,0.1249594287568971,0.361,0.2328789354105809,0.476,0.1079195066536838,0.624,0.028399870172022,0.0851996105160662,0.1647192469977279,0.0397598182408308,0.0056799740344044,0.096559558584875,0.1022395326192794,0,0.0,0.0
